,Data_Coleta,Estabelecimento,Produto,Marca,Preco,Quantidade,PPK
6037,2023-03-24,SUP-16,Açúcar,Caravelas,4.79,1.0,4.79
6038,2023-03-24,SUP-22,Café,Pilão,23.65,0.5,47.3
6039,2023-03-24,SUP-16,Óleo,Soya,9.99,0.9,11.1
6040,2023-03-24,SUP-16,Óleo,Liza,10.99,0.9,12.2111111111111
6041,2023-03-24,SUP-16,Café,Canecão,18.99,0.5,37.98
6042,2023-03-24,SUP-16,Café,Melita,24.9,0.5,49.8
6043,2023-03-24,SUP-16,Tomate,,4.49,1.0,4.49
6044,2023-03-24,SUP-22,Leite,Shefa,5.85,1.0,5.85
6045,2023-03-24,SUP-22,Café,União,17.99,0.5,35.98
6046,2023-03-24,SUP-22,Feijão,Broto Legal,11.99,1.0,11.99
6047,2023-03-24,SUP-16,Carne Coxão Mole,,41.9,1.0,41.9
6048,2023-03-24,SUP-16,Manteiga,Aviação,18.79,0.2,93.95
6049,2023-03-24,SUP-22,Banana Nanica,,5.99,1.0,5.99
6050,2023-03-24,SUP-16,Feijão,Camil,10.69,1.0,10.69
6051,2023-03-24,SUP-16,Feijão,Broto Legal,12.89,1.0,12.89
6052,2023-03-24,SUP-22,Açúcar,Caravelas,11.99,1.0,11.99
6053,2023-04-10,SUP-25,Farinha,Nita,5.85,1.0,5.85
6054,2023-04-10,SUP-25,Farinha,Renata,7.49,1.0,7.49
6055,2023-04-10,SUP-25,Arroz,Camil,24.99,5.0,4.998
6056,2023-04-10,SUP-25,Farinha,Sol,5.85,1.0,5.85
6057,2023-04-10,SUP-25,Batata,,6.59,1.0,6.59
6058,2023-04-10,SUP-25,Manteiga,Batavo,11.89,0.2,59.45
6059,2023-04-10,SUP-25,Café,Pilão,18.99,0.5,37.98
6060,2023-04-10,SUP-25,Feijão,Solito,9.79,1.0,9.79
6061,2023-04-10,SUP-25,Feijão,Nene,8.29,1.0,8.29
6062,2023-04-10,SUP-25,Pão,,14.9,1.0,14.9
6063,2023-04-10,SUP-25,Manteiga,President,13.89,0.2,69.45
6064,2023-04-10,SUP-25,Leite,Paulista,5.99,1.0,5.99
6065,2023-04-10,SUP-25,Café,3 Corações,18.69,0.5,37.38
6066,2023-04-10,SUP-25,Feijão,Camil,9.59,1.0,9.59
6067,2023-04-10,SUP-25,Arroz,Outro,22.9,5.0,4.58
6068,2023-04-10,SUP-25,Arroz,Outro,21.9,5.0,4.38
6069,2023-04-10,SUP-25,Café,Canecão,16.29,0.5,32.58
6070,2023-04-10,SUP-25,Açúcar,Outra,3.89,1.0,3.89
6071,2023-04-10,SUP-25,Leite,Jussara,5.49,1.0,5.49
6072,2023-04-10,SUP-25,Leite,Outro,4.99,1.0,4.99
6073,2023-04-10,SUP-25,Feijão,Broto Legal,10.59,1.0,10.59
6074,2023-04-10,SUP-25,Tomate,,8.29,1.0,8.29
6075,2023-04-10,SUP-25,Farinha,Dona Benta,5.89,1.0,5.89
6076,2023-04-10,SUP-25,Café,Melita,19.29,0.5,38.58
6077,2023-04-10,SUP-25,Óleo,Soya,7.49,0.9,8.32222222222222
6078,2023-04-10,SUP-25,Óleo,Cocamar,7.79,0.9,8.65555555555556
6079,2023-04-10,SUP-25,Arroz,Prato Fino,27.89,5.0,5.578
6080,2023-04-10,SUP-25,Óleo,Vitaliv,7.89,0.9,8.76666666666666
6081,2023-04-10,SUP-25,Açúcar,União,4.15,1.0,4.15
6082,2023-04-10,SUP-25,Manteiga,Danone,12.99,0.2,64.95
6083,2023-04-11,SUP-27,Tomate,,9.89,1.0,9.89
6084,2023-04-11,SUP-4,Carne Coxão Mole,,42.98,1.0,42.98
6085,2023-04-11,SUP-3,Feijão,Broto Legal,11.29,1.0,11.29
6086,2023-04-11,SUP-24,Arroz,Broto Legal,26.98,5.0,5.396
6087,2023-04-11,SUP-27,Feijão,Outro,9.89,1.0,9.89
6088,2023-04-11,SUP-27,Arroz,Tio João,28.29,5.0,5.658
6089,2023-04-11,SUP-24,Óleo,Vitaliv,6.49,0.9,7.21111111111111
6090,2023-04-11,SUP-27,Arroz,Prato Fino,28.19,5.0,5.638
6091,2023-04-11,SUP-24,Café,Canecão,17.98,0.5,35.96
6092,2023-04-11,SUP-24,Óleo,Soya,7.49,0.9,8.32222222222222
6093,2023-04-11,SUP-3,Tomate,,9.99,1.0,9.99
6094,2023-04-11,SUP-24,Leite,Lider,5.19,1.0,5.19
6095,2023-04-11,SUP-27,Leite,Paulista,5.69,1.0,5.69
6096,2023-04-11,SUP-27,Leite,Parmalat,5.69,1.0,5.69
6097,2023-04-11,SUP-27,Leite,Shefa,5.69,1.0,5.69
6098,2023-04-11,SUP-24,Manteiga,Danone,10.98,0.2,54.9
6099,2023-04-11,SUP-24,Batata,,7.99,1.0,7.99
6100,2023-04-11,SUP-27,Banana Nanica,,7.99,1.0,7.99
6101,2023-04-11,SUP-3,Leite,Piracanjuba,5.29,1.0,5.29
6102,2023-04-11,SUP-3,Café,Caboclo,16.9,0.5,33.8
6103,2023-04-11,SUP-27,Arroz,Saboroso,23.19,5.0,4.638
6104,2023-04-11,SUP-27,Farinha,Sol,6.79,1.0,6.79
6105,2023-04-11,SUP-24,Pão,,15.98,1.0,15.98
6106,2023-04-11,SUP-3,Farinha,Outra,4.65,1.0,4.65
6107,2023-04-11,SUP-24,Leite,Italac,5.59,1.0,5.59
6108,2023-04-11,SUP-3,Pão,,15.99,1.0,15.99
6109,2023-04-11,SUP-27,Café,Pilão,15.99,0.5,31.98
6110,2023-04-11,SUP-4,Pão,,15.99,1.0,15.99
6111,2023-04-11,SUP-4,Manteiga,President,15.99,0.2,79.95
6112,2023-04-11,SUP-4,Café,3 Corações,15.99,0.5,31.98
6113,2023-04-11,SUP-4,Óleo,Liza,7.98,0.9,8.86666666666667
6114,2023-04-11,SUP-24,Café,Caboclo,16.98,0.5,33.96
6115,2023-04-11,SUP-24,Arroz,Prato Fino,27.98,5.0,5.596
6116,2023-04-11,SUP-4,Manteiga,Aviação,16.99,0.2,84.95
6117,2023-04-11,SUP-3,Arroz,Tio João,31.98,5.0,6.396
6118,2023-04-11,SUP-4,Arroz,Broto Legal,29.9,5.0,5.98
6119,2023-04-11,SUP-3,Manteiga,Danone,10.49,0.2,52.45
6120,2023-04-11,SUP-4,Arroz,Prato Fino,31.9,5.0,6.38
6121,2023-04-11,SUP-27,Feijão,Kicaldo,9.79,1.0,9.79
6122,2023-04-11,SUP-27,Arroz,Solito,24.19,5.0,4.838
6123,2023-04-11,SUP-3,Manteiga,President,15.29,0.2,76.45
6124,2023-04-11,SUP-3,Café,Fort,15.49,0.5,30.98
6125,2023-04-11,SUP-27,Café,Canecão,15.49,0.5,30.98
6126,2023-04-11,SUP-4,Leite,Italac,5.79,1.0,5.79
6127,2023-04-11,SUP-4,Leite,Shefa,5.79,1.0,5.79
6128,2023-04-11,SUP-4,Leite,Piracanjuba,5.79,1.0,5.79
6129,2023-04-11,SUP-24,Carne Coxão Mole,,36.98,1.0,36.98
6130,2023-04-11,SUP-3,Óleo,Soya,7.79,0.9,8.65555555555556
6131,2023-04-11,SUP-4,Farinha,Dona Benta,6.75,1.0,6.75
6132,2023-04-11,SUP-3,Leite,Shefa,4.79,1.0,4.79
6133,2023-04-11,SUP-27,Pão,,15.59,1.0,15.59
6134,2023-04-11,SUP-27,Farinha,Famiglia Venturelli,5.29,1.0,5.29
6135,2023-04-11,SUP-27,Leite,Italac,5.29,1.0,5.29
6136,2023-04-11,SUP-3,Açúcar,União,4.49,1.0,4.49
6137,2023-04-11,SUP-27,Café,São Joaquim,14.89,0.5,29.78
6138,2023-04-11,SUP-24,Café,3 Corações,18.98,0.5,37.96
6139,2023-04-11,SUP-4,Feijão,Joli,11.4,1.0,11.4
6140,2023-04-11,SUP-24,Arroz,Saboroso,21.98,5.0,4.396
6141,2023-04-11,SUP-3,Óleo,Liza,8.19,0.9,9.1
6142,2023-04-11,SUP-27,Farinha,Dona Benta,6.69,1.0,6.69
6143,2023-04-11,SUP-27,Óleo,Concórdia,6.69,0.9,7.43333333333333
6144,2023-04-11,SUP-4,Arroz,Pileco Nobre,28.9,5.0,5.78
6145,2023-04-11,SUP-4,Feijão,Grão De Campo,11.4,1.0,11.4
6146,2023-04-11,SUP-4,Óleo,Soya,7.8,0.9,8.66666666666666
6147,2023-04-11,SUP-4,Café,Caboclo,19.9,0.5,39.8
6148,2023-04-11,SUP-27,Óleo,Soya,8.69,0.9,9.65555555555556
6149,2023-04-11,SUP-27,Óleo,Liza,8.69,0.9,9.65555555555556
6150,2023-04-11,SUP-27,Açúcar,Caravelas,4.09,1.0,4.09
6151,2023-04-11,SUP-4,Café,Pilão,25.9,0.5,51.8
6152,2023-04-11,SUP-27,Farinha,Renata,7.39,1.0,7.39
6153,2023-04-11,SUP-3,Leite,Italac,4.99,1.0,4.99
6154,2023-04-11,SUP-27,Carne Coxão Mole,,45.39,1.0,45.39
6155,2023-04-11,SUP-27,Manteiga,Serramar,30.49,0.5,60.98
6156,2023-04-11,SUP-4,Arroz,Grão Do Campo,24.9,5.0,4.98
6157,2023-04-11,SUP-3,Manteiga,Aviação,13.99,0.2,69.95
6158,2023-04-11,SUP-27,Açúcar,União,4.19,1.0,4.19
6159,2023-04-11,SUP-24,Feijão,Grão De Campo,9.98,1.0,9.98
6160,2023-04-11,SUP-24,Feijão,Broto Legal,11.98,1.0,11.98
6161,2023-04-11,SUP-27,Arroz,Broto Legal,28.89,5.0,5.778
6162,2023-04-11,SUP-3,Arroz,Saboroso,22.49,5.0,4.498
6163,2023-04-11,SUP-27,Café,3 Corações,19.19,0.5,38.38
6164,2023-04-11,SUP-24,Banana Nanica,,4.99,1.0,4.99
6165,2023-04-11,SUP-4,Açúcar,União,4.29,1.0,4.29
6166,2023-04-11,SUP-24,Manteiga,President,13.79,0.2,68.95
6167,2023-04-11,SUP-3,Banana Nanica,,5.99,1.0,5.99
6168,2023-04-11,SUP-3,Café,Melita,20.99,0.5,41.98
6169,2023-04-11,SUP-3,Feijão,Saboroso,9.99,1.0,9.99
6170,2023-04-11,SUP-3,Açúcar,Mais Doce,3.99,1.0,3.99
6171,2023-04-11,SUP-27,Açúcar,Carrefour,3.99,1.0,3.99
6172,2023-04-11,SUP-24,Açúcar,Caravelas,3.99,1.0,3.99
6173,2023-04-11,SUP-24,Açúcar,Da Barra,3.99,1.0,3.99
6174,2023-04-11,SUP-3,Feijão,Camil,9.99,1.0,9.99
6175,2023-04-11,SUP-27,Manteiga,Outro,9.99,0.2,49.95
6176,2023-04-11,SUP-24,Manteiga,Outro,12.98,0.2,64.9
6177,2023-04-11,SUP-24,Manteiga,Aviação,12.99,0.2,64.95
6178,2023-04-11,SUP-3,Arroz,Camil,25.49,5.0,5.098
6179,2023-04-11,SUP-24,Arroz,Camil,24.98,5.0,4.996
6180,2023-04-11,SUP-3,Arroz,Broto Legal,25.5,5.0,5.1
6181,2023-04-11,SUP-4,Farinha,Renata,6.89,1.0,6.89
6182,2023-04-11,SUP-3,Farinha,Dona Benta,7.59,1.0,7.59
6183,2023-04-11,SUP-4,Feijão,Broto Legal,12.3,1.0,12.3
6184,2023-04-11,SUP-4,Manteiga,Serramar,13.49,0.2,67.45
6185,2023-04-11,SUP-24,Óleo,Liza,7.59,0.9,8.43333333333333
6186,2023-04-11,SUP-3,Café,Pilão,19.99,0.5,39.98
6187,2023-04-11,SUP-24,Farinha,Dona Benta,5.99,1.0,5.99
6188,2023-04-11,SUP-24,Café,Pilão,19.98,0.5,39.96
6189,2023-04-11,SUP-24,Café,Melita,19.98,0.5,39.96
6190,2023-04-11,SUP-24,Farinha,Nita,5.99,1.0,5.99
6191,2023-04-11,SUP-3,Batata,,5.99,1.0,5.99
6192,2023-04-11,SUP-27,Batata,,6.89,1.0,6.89
6193,2023-04-11,SUP-24,Açúcar,União,4.29,1.0,4.29
6194,2023-04-11,SUP-27,Feijão,Outro,10.79,1.0,10.79
6195,2023-04-11,SUP-24,Farinha,Renata,6.99,1.0,6.99
6196,2023-04-11,SUP-4,Farinha,Nita,6.6,1.0,6.6
6197,2023-04-11,SUP-3,Banana Prata,,8.99,1.0,8.99
6198,2023-04-11,SUP-4,Banana Prata,,9.9,1.0,9.9
6199,2023-04-11,SUP-3,Café,3 Corações,18.99,0.5,37.98
6200,2023-04-11,SUP-24,Leite,Shefa,5.49,1.0,5.49
6201,2023-04-11,SUP-4,Arroz,Camil,26.5,5.0,5.3
6202,2023-04-11,SUP-4,Açúcar,Caravelas,3.79,1.0,3.79
6203,2023-04-11,SUP-27,Manteiga,Danone,14.39,0.2,71.95
6204,2023-04-11,SUP-27,Feijão,Solito,8.99,1.0,8.99
6205,2023-04-11,SUP-4,Tomate,,9.9,1.0,9.9
6206,2023-04-11,SUP-27,Manteiga,President,14.29,0.2,71.45
6207,2023-04-11,SUP-3,Carne Coxão Mole,,50.9,1.0,50.9
6208,2023-04-11,SUP-24,Tomate,,6.99,1.0,6.99
6209,2023-04-11,SUP-4,Café,Melita,22.9,0.5,45.8
6210,2023-04-11,SUP-4,Banana Nanica,,6.99,1.0,6.99
6211,2023-04-11,SUP-4,Batata,,6.99,1.0,6.99
6212,2023-04-11,SUP-24,Feijão,Oliron,8.98,1.0,8.98
6213,2023-04-12,SUP-7,Açúcar,União,4.39,1.0,4.39
6214,2023-04-12,SUP-6,Feijão,Camil,9.4,1.0,9.4
6215,2023-04-12,SUP-29,Banana Nanica,,7.99,1.0,7.99
6216,2023-04-12,SUP-7,Óleo,Cocamar,8.45,0.9,9.38888888888889
6217,2023-04-12,SUP-7,Açúcar,Caravelas,4.39,1.0,4.39
6218,2023-04-12,SUP-6,Óleo,Concórdia,6.79,0.9,7.54444444444444
6219,2023-04-12,SUP-13,Farinha,Dona Benta,6.79,1.0,6.79
6220,2023-04-12,SUP-6,Café,Melita,15.98,0.5,31.96
6221,2023-04-12,SUP-13,Farinha,Rosa Branca,5.29,1.0,5.29
6222,2023-04-12,SUP-29,Farinha,Adria,5.29,1.0,5.29
6223,2023-04-12,SUP-29,Feijão,Broto Legal,10.98,1.0,10.98
6224,2023-04-12,SUP-29,Café,Outro,16.9,0.5,33.8
6225,2023-04-12,SUP-7,Farinha,Dona Benta,6.89,1.0,6.89
6226,2023-04-12,SUP-6,Açúcar,Caravelas,3.25,1.0,3.25
6227,2023-04-12,SUP-13,Manteiga,Scala,12.49,0.2,62.45
6228,2023-04-12,SUP-6,Açúcar,Guarani,3.08,1.0,3.08
6229,2023-04-12,SUP-7,Óleo,Concórdia,7.99,0.9,8.87777777777778
6230,2023-04-12,SUP-13,Feijão,Camil,10.98,1.0,10.98
6231,2023-04-12,SUP-7,Leite,Outro,7.99,1.0,7.99
6232,2023-04-12,SUP-13,Açúcar,União,4.39,1.0,4.39
6233,2023-04-12,SUP-29,Leite,Outro,6.99,1.0,6.99
6234,2023-04-12,SUP-7,Leite,Shefa,5.69,1.0,5.69
6235,2023-04-12,SUP-6,Leite,Piracanjuba,5.69,1.0,5.69
6236,2023-04-12,SUP-6,Leite,Italac,5.69,1.0,5.69
6237,2023-04-12,SUP-6,Óleo,Coamo,6.75,0.9,7.5
6238,2023-04-12,SUP-7,Leite,Outro,5.89,1.0,5.89
6239,2023-04-12,SUP-13,Feijão,Broto Legal,12.99,1.0,12.99
6240,2023-04-12,SUP-7,Feijão,Outro,10.8,1.0,10.8
6241,2023-04-12,SUP-29,Manteiga,Outro,12.69,0.2,63.45
6242,2023-04-12,SUP-6,Açúcar,União,3.9,1.0,3.9
6243,2023-04-12,SUP-13,Leite,Outro,6.89,1.0,6.89
6244,2023-04-12,SUP-6,Manteiga,Tirolez,12.9,0.2,64.5
6245,2023-04-12,SUP-6,Manteiga,Outro,12.9,0.2,64.5
6246,2023-04-12,SUP-6,Manteiga,Aviação,12.9,0.2,64.5
6247,2023-04-12,SUP-13,Açúcar,Caravelas,3.99,1.0,3.99
6248,2023-04-12,SUP-13,Leite,Piracanjuba,5.59,1.0,5.59
6249,2023-04-12,SUP-7,Banana Nanica,,3.99,1.0,3.99
6250,2023-04-12,SUP-13,Manteiga,Outro,14.79,0.2,73.95
6251,2023-04-12,SUP-29,Pão,,15.99,1.0,15.99
6252,2023-04-12,SUP-7,Açúcar,Da Barra,3.99,1.0,3.99
6253,2023-04-12,SUP-29,Farinha,Globo,3.99,1.0,3.99
6254,2023-04-12,SUP-13,Farinha,Renata,7.49,1.0,7.49
6255,2023-04-12,SUP-29,Café,Caboclo,18.29,0.5,36.58
6256,2023-04-12,SUP-6,Café,3 Corações,18.28,0.5,36.56
6257,2023-04-12,SUP-29,Açúcar,Mais Doce,4.69,1.0,4.69
6258,2023-04-12,SUP-7,Café,Outro,18.0,0.5,36.0
6259,2023-04-12,SUP-7,Batata,,6.99,1.0,6.99
6260,2023-04-12,SUP-29,Óleo,Liza,6.99,0.9,7.76666666666667
6261,2023-04-12,SUP-29,Óleo,Soya,6.99,0.9,7.76666666666667
6262,2023-04-12,SUP-29,Açúcar,União,4.39,1.0,4.39
6263,2023-04-12,SUP-7,Arroz,Outro,23.9,5.0,4.78
6264,2023-04-12,SUP-7,Arroz,Serrazul,23.9,5.0,4.78
6265,2023-04-12,SUP-13,Arroz,Solito,23.9,5.0,4.78
6266,2023-04-12,SUP-6,Feijão,Kicaldo,9.1,1.0,9.1
6267,2023-04-12,SUP-29,Leite,Piracanjuba,5.69,1.0,5.69
6268,2023-04-12,SUP-29,Tomate,,10.9,1.0,10.9
6269,2023-04-12,SUP-6,Feijão,Outro,7.98,1.0,7.98
6270,2023-04-12,SUP-13,Café,Canecão,15.99,0.5,31.98
6271,2023-04-12,SUP-29,Manteiga,Danone,12.59,0.2,62.95
6272,2023-04-12,SUP-13,Banana Prata,,9.89,1.0,9.89
6273,2023-04-12,SUP-6,Feijão,Broto Legal,10.3,1.0,10.3
6274,2023-04-12,SUP-29,Feijão,Oliron,8.69,1.0,8.69
6275,2023-04-12,SUP-7,Farinha,Sol,6.39,1.0,6.39
6276,2023-04-12,SUP-13,Banana Nanica,,5.49,1.0,5.49
6277,2023-04-12,SUP-13,Óleo,Soya,8.99,0.9,9.98888888888889
6278,2023-04-12,SUP-13,Café,3 Corações,18.99,0.5,37.98
6279,2023-04-12,SUP-7,Café,Melita,19.89,0.5,39.78
6280,2023-04-12,SUP-13,Batata,,4.99,1.0,4.99
6281,2023-04-12,SUP-7,Manteiga,Outro,11.99,0.2,59.95
6282,2023-04-12,SUP-29,Café,3 Corações,18.99,0.5,37.98
6283,2023-04-12,SUP-13,Feijão,Solito,9.69,1.0,9.69
6284,2023-04-12,SUP-7,Café,Pilão,19.69,0.5,39.38
6285,2023-04-12,SUP-13,Manteiga,President,13.99,0.2,69.95
6286,2023-04-12,SUP-7,Manteiga,Aviação,13.99,0.2,69.95
6287,2023-04-12,SUP-29,Café,Melita,19.9,0.5,39.8
6288,2023-04-12,SUP-29,Manteiga,Aviação,13.99,0.2,69.95
6289,2023-04-12,SUP-29,Feijão,Camil,9.98,1.0,9.98
6290,2023-04-12,SUP-29,Feijão,Outro,9.98,1.0,9.98
6291,2023-04-12,SUP-7,Feijão,Broto Legal,9.98,1.0,9.98
6292,2023-04-12,SUP-7,Feijão,Camil,9.98,1.0,9.98
6293,2023-04-12,SUP-13,Pão,,14.98,1.0,14.98
6294,2023-04-12,SUP-6,Feijão,Pantera,10.4,1.0,10.4
6295,2023-04-12,SUP-6,Farinha,Nita,4.95,1.0,4.95
6296,2023-04-12,SUP-6,Café,Caboclo,14.0,0.5,28.0
6297,2023-04-12,SUP-7,Manteiga,Tirolez,14.98,0.2,74.9
6298,2023-04-12,SUP-7,Pão,,14.99,1.0,14.99
6299,2023-04-12,SUP-6,Farinha,Anaconda,4.89,1.0,4.89
6300,2023-04-12,SUP-7,Leite,Parmalat,5.89,1.0,5.89
6301,2023-04-12,SUP-29,Banana Prata,,11.9,1.0,11.9
6302,2023-04-12,SUP-6,Banana Prata,,8.79,1.0,8.79
6303,2023-04-12,SUP-7,Feijão,Oliron,8.69,1.0,8.69
6304,2023-04-12,SUP-13,Tomate,,8.99,1.0,8.99
6305,2023-04-12,SUP-6,Leite,Jussara,5.49,1.0,5.49
6306,2023-04-12,SUP-7,Café,3 Corações,19.99,0.5,39.98
6307,2023-04-12,SUP-6,Manteiga,Danone,12.2,0.2,61.0
6308,2023-04-12,SUP-6,Batata,,4.7,1.0,4.7
6309,2023-04-12,SUP-13,Feijão,Oliron,9.89,1.0,9.89
6310,2023-04-12,SUP-29,Manteiga,Tirolez,14.98,0.2,74.9
6311,2023-04-12,SUP-13,Café,Melita,19.98,0.5,39.96
6312,2023-04-12,SUP-13,Café,Pilão,19.98,0.5,39.96
6313,2023-04-12,SUP-13,Manteiga,Outro,11.79,0.2,58.95
6314,2023-04-12,SUP-6,Farinha,Outra,3.69,1.0,3.69
6315,2023-04-12,SUP-29,Farinha,Nita,5.99,1.0,5.99
6316,2023-04-12,SUP-13,Café,Outro,16.99,0.5,33.98
6317,2023-04-12,SUP-29,Farinha,Famiglia Venturelli,5.99,1.0,5.99
6318,2023-04-12,SUP-29,Leite,Shefa,5.99,1.0,5.99
6319,2023-04-12,SUP-29,Leite,Paulista,5.99,1.0,5.99
6320,2023-04-12,SUP-13,Leite,Shefa,5.99,1.0,5.99
6321,2023-04-12,SUP-29,Batata,,8.99,1.0,8.99
6322,2023-04-12,SUP-29,Feijão,Joli,8.99,1.0,8.99
6323,2023-04-12,SUP-7,Tomate,,8.99,1.0,8.99
6324,2023-04-12,SUP-7,Óleo,Liza,8.99,0.9,9.98888888888889
6325,2023-04-12,SUP-13,Manteiga,Aviação,15.79,0.2,78.95
6326,2023-04-12,SUP-29,Açúcar,Outra,5.39,1.0,5.39
6327,2023-04-12,SUP-6,Tomate,,9.55,1.0,9.55
6328,2023-04-12,SUP-6,Café,Pilão,17.98,0.5,35.96
6329,2023-04-12,SUP-13,Leite,Italac,5.39,1.0,5.39
6330,2023-04-12,SUP-6,Farinha,Adria,4.49,1.0,4.49
6331,2023-04-12,SUP-6,Banana Nanica,,5.95,1.0,5.95
6332,2023-04-12,SUP-6,Óleo,Liza,6.69,0.9,7.43333333333333
6333,2023-04-12,SUP-13,Feijão,Joli,10.99,1.0,10.99
6334,2023-04-12,SUP-7,Farinha,Globo,4.49,1.0,4.49
6335,2023-04-12,SUP-29,Açúcar,Caravelas,3.89,1.0,3.89
6336,2023-04-12,SUP-7,Farinha,Renata,7.8,1.0,7.8
6337,2023-04-12,SUP-13,Óleo,Liza,8.99,0.9,9.98888888888889
6338,2023-04-12,SUP-13,Carne Coxão Mole,,48.9,1.0,48.9
6339,2023-04-12,SUP-6,Arroz,Broto Legal,24.2,5.0,4.84
6340,2023-04-12,SUP-29,Arroz,Broto Legal,27.7,5.0,5.54
6341,2023-04-12,SUP-29,Arroz,Pileco Nobre,25.99,5.0,5.198
6342,2023-04-12,SUP-29,Carne Coxão Mole,,49.9,1.0,49.9
6343,2023-04-12,SUP-6,Arroz,Tio João,24.6,5.0,4.92
6344,2023-04-12,SUP-6,Arroz,Prato Fino,24.6,5.0,4.92
6345,2023-04-12,SUP-6,Arroz,Outro,24.9,5.0,4.98
6346,2023-04-12,SUP-7,Arroz,Outro,24.9,5.0,4.98
6347,2023-04-12,SUP-7,Arroz,Prato Fino,28.9,5.0,5.78
6348,2023-04-12,SUP-29,Arroz,Outro,26.99,5.0,5.398
6349,2023-04-12,SUP-7,Arroz,Broto Legal,26.99,5.0,5.398
6350,2023-04-12,SUP-13,Arroz,Tio João,29.89,5.0,5.978
6351,2023-04-12,SUP-13,Arroz,Broto Legal,29.99,5.0,5.998
6352,2023-04-12,SUP-29,Arroz,Tio João,28.99,5.0,5.798
6353,2023-04-12,SUP-7,Carne Coxão Mole,,41.99,1.0,41.99
6354,2023-04-12,SUP-13,Arroz,Camil,26.9,5.0,5.38
6355,2023-04-14,SUP-15,Óleo,Soya,8.29,0.9,9.21111111111111
6356,2023-04-14,SUP-15,Banana Prata,,8.99,1.0,8.99
6357,2023-04-14,SUP-20,Farinha,Globo,3.99,1.0,3.99
6358,2023-04-14,SUP-15,Açúcar,União,3.99,1.0,3.99
6359,2023-04-14,SUP-5,Feijão,Emporio São João,11.45,1.0,11.45
6360,2023-04-14,SUP-15,Farinha,Sol,7.19,1.0,7.19
6361,2023-04-14,SUP-5,Feijão,Solito,8.99,1.0,8.99
6362,2023-04-14,SUP-20,Tomate,,8.99,1.0,8.99
6363,2023-04-14,SUP-20,Açúcar,União,3.75,1.0,3.75
6364,2023-04-14,SUP-19,Leite,Paulista,5.79,1.0,5.79
6365,2023-04-14,SUP-20,Farinha,Dona Benta,5.79,1.0,5.79
6366,2023-04-14,SUP-15,Farinha,Dona Benta,5.79,1.0,5.79
6367,2023-04-14,SUP-5,Farinha,Dona Benta,5.79,1.0,5.79
6368,2023-04-14,SUP-20,Leite,Italac,5.29,1.0,5.29
6369,2023-04-14,SUP-20,Leite,Piracanjuba,5.29,1.0,5.29
6370,2023-04-14,SUP-20,Leite,Parmalat,5.29,1.0,5.29
6371,2023-04-14,SUP-15,Farinha,Nita,5.29,1.0,5.29
6372,2023-04-14,SUP-20,Carne Coxão Mole,,31.9,1.0,31.9
6373,2023-04-14,SUP-19,Carne Coxão Mole,,33.03,1.0,33.03
6374,2023-04-14,SUP-15,Café,Canecão,14.59,0.5,29.18
6375,2023-04-14,SUP-19,Manteiga,President,14.49,0.2,72.45
6376,2023-04-14,SUP-5,Óleo,Soya,6.89,0.9,7.65555555555556
6377,2023-04-14,SUP-19,Banana Prata,,8.39,1.0,8.39
6378,2023-04-14,SUP-15,Manteiga,Outro,11.89,0.2,59.45
6379,2023-04-14,SUP-19,Manteiga,Danone,11.89,0.2,59.45
6380,2023-04-14,SUP-20,Arroz,Serrazul,22.5,5.0,4.5
6381,2023-04-14,SUP-19,Óleo,Liza,7.55,0.9,8.38888888888889
6382,2023-04-14,SUP-19,Óleo,Soya,7.56,0.9,8.4
6383,2023-04-14,SUP-19,Feijão,Nene,9.09,1.0,9.09
6384,2023-04-14,SUP-20,Óleo,Soya,6.49,0.9,7.21111111111111
6385,2023-04-14,SUP-15,Tomate,,6.49,1.0,6.49
6386,2023-04-14,SUP-5,Óleo,Vitaliv,6.69,0.9,7.43333333333333
6387,2023-04-14,SUP-19,Leite,Jussara,5.65,1.0,5.65
6388,2023-04-14,SUP-19,Leite,Italac,5.95,1.0,5.95
6389,2023-04-14,SUP-19,Café,3 Corações,15.98,0.5,31.96
6390,2023-04-14,SUP-19,Banana Nanica,,5.89,1.0,5.89
6391,2023-04-14,SUP-20,Banana Nanica,,4.59,1.0,4.59
6392,2023-04-14,SUP-20,Óleo,Coamo,6.29,0.9,6.98888888888889
6393,2023-04-14,SUP-15,Café,3 Corações,15.89,0.5,31.78
6394,2023-04-14,SUP-15,Manteiga,Outro,15.89,0.2,79.45
6395,2023-04-14,SUP-5,Açúcar,União,4.15,1.0,4.15
6396,2023-04-14,SUP-19,Farinha,Sol,5.39,1.0,5.39
6397,2023-04-14,SUP-15,Arroz,Saboroso,24.39,5.0,4.878
6398,2023-04-14,SUP-20,Leite,Shefa,5.39,1.0,5.39
6399,2023-04-14,SUP-5,Farinha,Rosa Branca,5.39,1.0,5.39
6400,2023-04-14,SUP-5,Leite,Lider,5.39,1.0,5.39
6401,2023-04-14,SUP-19,Arroz,Camil,22.99,5.0,4.598
6402,2023-04-14,SUP-20,Batata,,4.69,1.0,4.69
6403,2023-04-14,SUP-20,Café,Pelé,15.49,0.5,30.98
6404,2023-04-14,SUP-15,Café,Caboclo,15.49,0.5,30.98
6405,2023-04-14,SUP-19,Café,Canecão,12.98,0.5,25.96
6406,2023-04-14,SUP-19,Manteiga,Tirolez,9.99,0.2,49.95
